"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"170831",1.15730426802241e-06,2.81824851139233e-05,1.43367325726263e-06,0,0,0,1.61329725693372e-05,5.36777296467469e-06,0,0,2.83340700191538e-06,4.10741042559344e-06,6.85079315057701e-06,2.12117779669868e-06,5.29632029320429e-06,1.90973084253505e-06,6.76148522784515e-07,0,0,0,0,0,0,8.22275779784679e-07,0,0
"168182",2.31460853604482e-06,1.76140531962021e-06,1.57704058298889e-05,0,0,0,0,0,0,0,3.63620565245808e-05,3.28592834047475e-06,5.13809486293276e-06,3.39388447471789e-06,5.29632029320429e-06,0,0,0,0,0,0,0,0,0,0,0
"240971",2.31460853604482e-06,0,4.30101977178789e-06,0,0,0,6.91413110114452e-06,0,0,0,4.7223450031923e-07,0,1.71269828764425e-06,4.24235559339737e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"115286",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"74235",0,0,0,5.18319013690749e-06,1.73370652971669e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,2.13341070502824e-06,1.65143084096638e-06,0,0,9.27436445099008e-07
"254556",3.47191280406723e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"149145",1.15730426802241e-05,3.69895117120243e-05,0,0,0,0,0,0,0,9.98133490373002e-06,0,1.64296417023738e-06,8.1353168663102e-05,2.46056624417047e-05,3.4720321922117e-05,1.90973084253505e-06,0,1.81515216420593e-06,0,0,0,1.06670535251412e-06,0,1.64455155956936e-06,0,9.27436445099008e-07
"143561",0.000175910248739406,5.54842675680365e-05,5.16122372614547e-05,0,4.81585147143526e-07,0,2.99612347716262e-05,1.07355459293494e-05,4.9989952019644e-07,0.00017966402826714,0.000488290473330084,2.46444625535606e-06,1.02761897258655e-05,1.56967156955703e-05,1.17696006515651e-05,0,6.76148522784515e-07,0,0.000102235550708833,0.000109505481357706,7.15041615422018e-06,0,0,8.22275779784679e-07,0,0
"6792",1.62022597523137e-05,4.75579436297456e-05,3.01071384025152e-05,0,0,0,0,0,1.49969856058932e-06,0,4.7223450031923e-07,0,0,1.27270667801921e-06,5.88480032578255e-07,3.24654243230959e-05,6.76148522784515e-07,8.71273038818844e-05,0,0,0,0,0,0,0,0
"35148",0,0,0,0,0,0,0,0,0,0,1.41670350095769e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357120",1.15730426802241e-06,2.64210797943031e-06,1.43367325726263e-05,0,1.44475544143058e-06,1.39093085265452e-06,1.15235518352409e-05,5.36777296467469e-06,0,9.98133490373002e-06,4.25011050287307e-06,1.06792671065429e-05,6.85079315057701e-06,4.6665911527371e-06,1.11811206189868e-05,0,0,0,0,0,0,0,0,0,0,0
"537047",1.15730426802241e-06,5.28421595886062e-06,1.00357128008384e-05,0,0,1.39093085265452e-06,0,5.36777296467469e-06,0,0,4.7223450031923e-07,0,1.71269828764425e-06,8.48471118679473e-07,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"6783",1.15730426802241e-06,0,0,0,0,0,2.07423933034336e-05,0,0,0,1.41670350095769e-06,2.46444625535606e-06,6.7651582361948e-05,0.000100119592004178,7.88563243654861e-05,5.72919252760516e-06,6.76148522784515e-07,0,0,0,0,0,0,0,0,0
"267500",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,8.56349143822126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"179013",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,8.21482085118688e-07,8.56349143822126e-07,1.27270667801921e-06,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"263842",0,1.23298372373414e-05,0,0,0,0,0,0,0,0,4.7223450031923e-07,8.21482085118688e-07,5.13809486293276e-06,1.69694223735895e-06,2.94240016289127e-06,0,0,0,0,0,0,0,0,0,0,0
"6748",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274033",0,6.16491861867072e-06,1.1469386058101e-05,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"586984",2.31460853604482e-05,5.90070782072769e-05,2.86734651452526e-06,0,0,0,6.45318902773488e-05,5.36777296467469e-06,0,1.996266980746e-05,2.40839595162808e-05,0.000542178176178334,7.10769789372365e-05,4.75143826460505e-05,9.76876854079903e-05,1.90973084253505e-06,6.76148522784515e-07,6.05050721401975e-07,0,2.02787928440196e-06,0,0,8.25715420483192e-07,0,0,0
"265716",2.77753024325378e-05,3.87509170316445e-05,0,6.47898767113436e-07,0,1.39093085265452e-06,4.60942073409635e-06,5.36777296467469e-06,0,9.98133490373002e-06,1.13336280076615e-05,1.06792671065429e-05,6.85079315057701e-05,1.86663646109484e-05,4.35475224107908e-05,1.90973084253505e-06,0,0,0,2.02787928440196e-06,0,0,0,8.22275779784679e-07,1.02978869765713e-06,0
"234901",1.38876512162689e-05,2.20175664952526e-05,1.43367325726263e-06,6.47898767113436e-07,0,2.78186170530904e-06,1.15235518352409e-05,5.36777296467469e-06,9.99799040392881e-07,5.98880094223801e-05,3.30564150223461e-05,3.28592834047475e-05,2.22650777393753e-05,4.0302378137275e-05,4.59014425411039e-05,1.71875775828155e-05,2.02844556835354e-06,2.4202028856079e-06,0,0,0,0,0,0,1.02978869765713e-06,0
"6750",2.31460853604482e-06,8.80702659810103e-07,0,1.94369630134031e-06,1.20396286785881e-05,0,0,0,0,0,1.88893800127692e-06,1.64296417023738e-06,3.4253965752885e-06,7.63624006811526e-06,4.23705623456343e-05,0,1.35229704556903e-06,6.05050721401975e-07,0,0,0,0,0,8.22275779784679e-07,0,0
"6799",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,2.54541335603842e-06,2.94240016289127e-06,0,0,0,0,0,0,0,0,0,0,0
"240690",0,8.80702659810103e-07,0,0,0,0,2.30471036704817e-06,0,0,0,4.7223450031923e-07,8.21482085118688e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147135",0,0,0,0,0,0,2.30471036704817e-06,0,0,0,4.7223450031923e-07,3.28592834047475e-06,0,0,0,1.90973084253505e-06,4.7330396594916e-06,6.05050721401975e-07,0,0,0,0,0,0,0,0
"144724",0,0,0,0,0,0,0,0,0,0,9.44469000638461e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245301",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"529251",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"367951",0,0,2.86734651452526e-06,0,0,0,0.000198205091566143,5.36777296467469e-06,4.9989952019644e-07,0,0,0,0,4.24235559339737e-07,0,0,0,6.05050721401975e-07,0,0,0,0,0,0,0,0
"165690",0,8.80702659810103e-07,1.43367325726263e-06,0,0,0,0.000246604009274155,1.07355459293494e-05,0,0,0,0,1.71269828764425e-06,0,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"136814",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"80896",0,2.64210797943031e-06,0,0,0,0,4.60942073409635e-06,0,0,1.996266980746e-05,1.08613935073423e-05,2.46444625535606e-06,1.45579354449761e-05,1.82421290516087e-05,2.05968011402389e-05,3.81946168507011e-06,2.02844556835354e-06,6.05050721401975e-07,0,0,0,0,0,8.22275779784679e-07,0,0
"142103",0,0,0,0,0,0,0,0,0,0,5.66681400383077e-06,0,6.85079315057701e-06,9.75741786481394e-06,2.00083211076607e-05,0,6.76148522784515e-07,1.81515216420593e-06,0,0,0,0,0,0,0,0
"107623",4.62921707208964e-06,6.16491861867072e-06,0,6.47898767113436e-07,0,1.39093085265452e-06,0.000200509801933191,1.07355459293494e-05,1.49969856058932e-06,3.99253396149201e-05,7.27241130491615e-05,1.39651954470177e-05,0.000969387230806647,0.000904470212512319,0.00129818695186763,3.81946168507011e-05,9.46607931898321e-06,3.63030432841185e-06,0,2.02787928440196e-06,3.57520807711009e-06,0,4.12857710241596e-06,4.11137889892339e-06,0,0
"120677",0,8.80702659810103e-07,0,0,0,0,1.3828262202289e-05,0,0,9.98133490373002e-06,5.19457950351154e-06,8.21482085118688e-07,4.28174571911063e-06,5.51506227141658e-06,1.00041605538303e-05,0,6.76148522784515e-07,6.05050721401975e-07,0,0,0,0,0,0,0,0
"236679",0,9.68772925791113e-06,1.1469386058101e-05,0,0,0,4.60942073409635e-06,0,0,0,9.44469000638461e-07,0,8.56349143822126e-07,2.96964891537816e-06,5.88480032578255e-07,0,6.76148522784515e-07,0,0,0,0,0,0,0,0,0
"576785",0,8.80702659810103e-07,0,0,0,0,0,0,4.9989952019644e-07,0,3.30564150223461e-06,0,8.56349143822126e-07,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"6692",2.31460853604482e-06,2.37789718148728e-05,0,0,0,1.39093085265452e-06,6.91413110114452e-06,0,0,0,0,0,1.71269828764425e-06,6.78776894943579e-06,4.70784026062604e-06,0,0,0,0,0,0,0,0,0,1.02978869765713e-06,0
"140458",1.27303469482465e-05,6.95755101249981e-05,1.43367325726263e-06,0,0,6.95465426327261e-06,8.0664862846686e-05,5.36777296467469e-06,3.99919616157152e-06,0.00013973868865222,0.000293729859198561,0.00576516127336295,0.00012502697499803,0.000110725480987671,0.000185959690294728,3.81946168507011e-06,2.02844556835354e-06,1.21010144280395e-06,1.70392584514722e-05,0,0,0,0,0,1.02978869765713e-06,0
"104408",0,0,0,0,0,1.39093085265452e-06,0,0,0,0,0,8.21482085118688e-07,3.4253965752885e-06,6.78776894943579e-06,8.82720048867382e-06,0,0,3.02525360700988e-06,0,0,0,0,0,0,0,0
"540537",3.47191280406723e-06,1.93754585158223e-05,2.86734651452526e-06,0,0,2.78186170530904e-06,9.21884146819269e-06,0,4.9989952019644e-07,0,4.7223450031923e-07,0,6.85079315057701e-06,8.060475627455e-06,3.53088019546953e-06,0,0,0,0,0,0,0,0,8.22275779784679e-07,1.02978869765713e-06,0
"6735",0,0,0,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19867",0,2.64210797943031e-06,0,0,0,0,4.60942073409635e-06,0,0,0,4.7223450031923e-07,1.64296417023738e-06,0,0,5.88480032578255e-07,0,0,6.05050721401975e-07,0,0,0,0,0,0,0,0
"555922",0,3.52281063924041e-06,0,0,0,0,0,0,0,0,9.44469000638461e-07,0,0,1.27270667801921e-06,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"106422",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,4.11936022804778e-06,0,1.35229704556903e-05,2.4202028856079e-06,0,0,0,0,0,0,0,0
"6697",0,0,0,0,0,0,0,0,0,0,9.44469000638461e-07,0,8.56349143822126e-07,4.24235559339737e-07,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"69212",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,3.81812003405763e-06,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"26694",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,8.48471118679473e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"131456",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,4.28174571911063e-06,2.54541335603842e-06,5.29632029320429e-06,0,5.40918818227612e-06,6.05050721401975e-07,0,0,0,0,0,0,0,0
"544084",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"576674",2.31460853604482e-06,8.98316713006305e-05,0,0,0,0,4.37894969739153e-05,0,4.9989952019644e-07,0,1.32225660089385e-05,4.10741042559344e-06,8.73476126698569e-05,0.000101392298682197,0.000185959690294728,7.63892337014021e-06,0,6.05050721401975e-07,0,0,3.57520807711009e-06,0,0,3.28910311913872e-06,0,0
"552654",2.31460853604482e-06,8.80702659810103e-07,0,6.47898767113436e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168595",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"161279",1.04157384122017e-05,0,1.43367325726263e-06,0,0,0,4.37894969739153e-05,1.07355459293494e-05,0,0,1.88893800127692e-06,0,1.62706337326204e-05,2.96964891537816e-06,5.29632029320429e-06,1.90973084253505e-06,0,6.05050721401975e-07,0,0,0,0,8.25715420483192e-07,0,0,0
"150832",0,0,0,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,0,0,0,0,6.05050721401975e-07,0,0,0,0,0,0,0,0
"30390",0,3.52281063924041e-06,0,0,0,0,6.91413110114452e-06,0,0,0,4.7223450031923e-06,0,2.65468234584859e-05,4.58174404086916e-05,2.94240016289127e-05,3.81946168507011e-06,6.76148522784515e-07,0,0,0,3.57520807711009e-06,0,0,0,0,0
"203562",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,4.92889251071213e-06,2.56904743146638e-06,8.48471118679473e-07,0,0,0,0,0,0,0,0,0,0,0,0
"144181",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,4.7223450031923e-07,8.21482085118688e-07,0.000101905548114833,5.68475649515247e-05,7.29715240397036e-05,1.90973084253505e-06,0,0,0,0,3.57520807711009e-06,0,0,8.22275779784679e-07,0,0
"551430",0,2.11368638354425e-05,0,0,0,0,6.91413110114452e-06,0,0,0,1.41670350095769e-06,8.21482085118688e-07,2.48341251708417e-05,1.86663646109484e-05,5.17862428668864e-05,0,0,0,0,0,0,0,0,0,0,0
"153255",1.15730426802241e-06,9.95194005585416e-05,0,0,0,1.39093085265452e-06,3.68753658727708e-05,0,4.9989952019644e-07,9.98133490373002e-06,1.41670350095769e-06,3.28592834047475e-06,0.000117319832703631,0.000106058889834934,0.000274231695181467,7.63892337014021e-06,6.76148522784515e-07,0,0,0,0,0,1.65143084096638e-06,8.22275779784679e-07,0,0
"140097",0,4.40351329905051e-06,0,0,0,0,2.30471036704817e-06,5.36777296467469e-06,0,0,2.83340700191538e-06,8.21482085118688e-07,1.71269828764425e-06,5.51506227141658e-06,5.88480032578255e-06,1.90973084253505e-06,6.76148522784515e-07,6.05050721401975e-07,0,0,0,0,0,0,0,0
"570372",0,0,0,0,0,0,0,0,0,0,5.66681400383077e-06,0,4.28174571911063e-06,1.69694223735895e-06,7.06176039093906e-06,1.90973084253505e-06,1.35229704556903e-06,0,0,0,0,0,0,0,0,0
"513084",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,8.56349143822126e-07,2.12117779669868e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"511268",3.47191280406723e-06,3.78702143718344e-05,2.86734651452526e-06,0,0,0,2.30471036704817e-06,0,0,0,0,8.21482085118688e-07,8.56349143822126e-07,1.27270667801921e-06,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"525767",1.15730426802241e-06,0.000114491345775313,2.00714256016768e-05,0,0,0,2.99612347716262e-05,0,0,0,1.88893800127692e-06,0,7.70714229439913e-06,3.81812003405763e-06,2.94240016289127e-06,0,0,0,0,0,0,0,0,0,0,0
"242252",0,1.76140531962021e-06,0,1.29579753422687e-06,4.81585147143526e-07,8.34558511592713e-06,2.30471036704817e-06,0,4.9989952019644e-07,0,9.44469000638461e-07,4.10741042559344e-06,1.3701586301154e-05,8.90894674613447e-06,8.82720048867382e-06,0,0,0,1.70392584514722e-05,0,3.57520807711009e-06,1.06670535251412e-06,0,0,0,0
"143868",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,1.17696006515651e-06,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"6725",0,1.76140531962021e-06,1.43367325726263e-06,0,0,0,0,5.36777296467469e-06,4.9989952019644e-07,0,9.44469000638461e-07,5.75037459583081e-06,3.4253965752885e-06,2.54541335603842e-06,5.29632029320429e-06,1.90973084253505e-06,6.76148522784515e-07,0,0,0,3.57520807711009e-06,0,0,0,0,0
"41872",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,0,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"230074",1.15730426802241e-06,4.40351329905051e-06,2.86734651452526e-06,6.47898767113436e-07,0,1.39093085265452e-06,0,0,4.9989952019644e-07,0,2.36117250159615e-06,6.5718566809495e-06,2.14087285955532e-05,8.99379385800242e-05,7.70908842677514e-05,5.72919252760516e-06,0,6.05050721401975e-07,0,0,0,0,0,0,0,0
"42580",2.31460853604482e-06,7.04562127848082e-06,0,0,0,1.39093085265452e-05,2.30471036704817e-06,0,0,0,9.44469000638461e-07,1.64296417023738e-06,7.96404703754577e-05,0.000146785503531549,0.000119461446613386,0,2.02844556835354e-06,0,1.70392584514722e-05,0,0,0,0,8.22275779784679e-07,0,0
"6721",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,0,2.54541335603842e-06,4.70784026062604e-06,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"134476",0,0,0,0,0,1.39093085265452e-05,0,2.68388648233734e-05,4.9989952019644e-07,0,3.77787600255384e-06,0,1.71269828764425e-06,1.69694223735895e-06,1.17696006515651e-06,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"114676",0,1.32105398971515e-05,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"6717",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,0,8.48471118679473e-07,2.35392013031302e-06,0,0,6.05050721401975e-07,0,0,0,0,8.25715420483192e-07,0,0,0
"6713",1.15730426802241e-06,2.64210797943031e-06,0,0,4.81585147143526e-07,0,6.91413110114452e-06,0,0,0,0,0,1.54142845887983e-05,1.35755378988716e-05,3.06009616940692e-05,5.72919252760516e-06,0,0,0,0,0,0,8.25715420483192e-07,8.22275779784679e-07,0,0
"26639",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,0,0,0,0,0,0,0,0,0,0,0,0
"151035",0,0,0,0,0,0,0,0,0,0,1.13336280076615e-05,6.48970847243763e-05,0,4.24235559339737e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"208069",0,0,0,0,0,0,0,0,0,0,3.77787600255384e-06,0,0,1.27270667801921e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"186145",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"149154",0,0,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,0,0,0,0,0,0,0,0,0,0,0,0
"6673",0,2.64210797943031e-06,0,0,0,0,0,0,0,0,4.7223450031923e-06,8.21482085118688e-07,1.71269828764425e-06,3.39388447471789e-06,4.11936022804778e-06,0,0,0,0,0,0,0,0,0,0,0
"139914",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,3.77787600255384e-06,1.64296417023738e-06,7.70714229439913e-06,1.01816534241537e-05,1.41235207818781e-05,0,0,0,0,0,0,0,0,0,0,0
"278532",2.08314768244034e-05,7.83825367230992e-05,1.43367325726263e-06,0,0,0,0,0,4.9989952019644e-07,9.98133490373002e-06,3.91954635264961e-05,4.10741042559344e-06,2.14087285955532e-05,4.62416759680313e-05,5.82595232252472e-05,0,7.43763375062966e-06,0,0,0,0,0,0,0,1.02978869765713e-06,0
"261745",0,0,0,0,0,0,0,0,0,9.98133490373002e-06,0,0,8.56349143822126e-07,3.81812003405763e-06,5.29632029320429e-06,0,0,0,0,0,0,0,0,0,0,0
"252984",2.31460853604482e-06,0.000567172512917706,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,1.54142845887983e-05,1.65451868142497e-05,1.05926405864086e-05,1.90973084253505e-06,0,0,0,0,0,0,0,0,3.08936609297138e-06,0
"102864",2.66179981645154e-05,6.51719968259476e-05,1.43367325726263e-06,0,0,0,0,0,0,0,1.41670350095769e-06,0,0,1.27270667801921e-06,2.35392013031302e-06,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"276290",0.000391168842591575,0.00077149552999365,4.30101977178789e-06,0,4.81585147143526e-07,1.39093085265452e-06,0,0,4.9989952019644e-07,0,0,0,4.28174571911063e-06,1.56967156955703e-05,4.00166422153213e-05,0,0,6.05050721401975e-07,0,0,0,0,0,2.46682733935404e-06,2.05957739531426e-06,9.27436445099008e-07
"142298",0.00124410208812409,0.000445635545863912,0.000197846909502243,0,9.63170294287052e-07,0,1.84376829363854e-05,0,0,0,0,1.64296417023738e-06,1.11325388696876e-05,1.52724801362305e-05,5.53171230623559e-05,1.90973084253505e-06,0,0,0,0,0,0,0,3.28910311913872e-06,1.02978869765713e-06,0
"404251",0,8.80702659810103e-07,1.29030593153637e-05,0,0,2.78186170530904e-06,0,0,0,0,0,0,0,0,0,3.81946168507011e-06,1.35229704556903e-06,2.23868766918731e-05,1.70392584514722e-05,0,0,0,0,0,0,0
"187854",4.86067792569412e-05,0.00233562345381639,2.86734651452526e-06,0,0,0,9.21884146819269e-06,0,0,0,4.7223450031923e-07,8.21482085118688e-07,2.56904743146638e-06,8.90894674613447e-06,3.2366401791804e-05,1.90973084253505e-06,0,0,0,0,0,0,8.25715420483192e-07,2.46682733935404e-06,5.14894348828564e-06,0
"243583",3.47191280406723e-06,8.01439420427194e-05,0,0,0,1.39093085265452e-06,0,0,0,0,0,0,0,2.12117779669868e-06,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"510574",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,3.81812003405763e-06,6.4732803583608e-06,0,0,0,0,0,0,0,0,0,0,0
"536176",0.000173595640203362,3.52281063924041e-06,1.43367325726263e-06,0,0,1.39093085265452e-06,0,0,0,0,4.7223450031923e-07,0,0,3.81812003405763e-06,4.11936022804778e-06,0,0,0,0,0,0,0,0,0,0,0
"521778",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567333",2.43033896284706e-05,6.16491861867072e-06,2.15050988589395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205571",0.00104157384122017,0.00116252751094934,0.000227954047904758,0,0,1.39093085265452e-06,5.3008338442108e-05,0,9.99799040392881e-07,1.996266980746e-05,4.7223450031923e-07,5.75037459583081e-06,0.000152430147600338,0.000198118006211657,0.000483730586779325,1.14583850552103e-05,6.76148522784515e-07,6.05050721401975e-07,0,2.02787928440196e-06,3.57520807711009e-06,1.06670535251412e-06,0,6.57820623827743e-06,8.23830958125702e-06,9.27436445099008e-07
"204943",0.000152764163378958,0.000444754843204102,1.43367325726263e-06,0,0,0,0,0,2.99939712117864e-06,9.98133490373002e-06,2.36117250159615e-06,9.03630293630557e-06,0.000662814237318326,0.000562112116125151,0.0008633002077923,1.71875775828155e-05,1.35229704556903e-06,0,0,0,0,2.13341070502824e-06,1.65143084096638e-06,3.28910311913872e-06,2.05957739531426e-06,0
"222917",1.15730426802241e-06,1.23298372373414e-05,4.30101977178789e-06,0,4.81585147143526e-07,8.34558511592713e-06,0,0,1.49969856058932e-06,2.99440047111901e-05,4.7223450031923e-07,0.00322760311243132,2.99722200337744e-05,5.09082671207684e-06,1.70659209447694e-05,0,1.35229704556903e-06,0,0,0,7.15041615422018e-06,0,0,0,0,9.27436445099008e-07
"243674",2.31460853604482e-05,2.64210797943031e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-05,3.57520807711009e-06,0,0,0,0,0
"257753",1.50449554842913e-05,9.68772925791113e-06,2.86734651452526e-05,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,9.27436445099008e-07
"356045",6.94382560813446e-06,3.52281063924041e-06,5.30459105187173e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.90973084253505e-06,0,1.81515216420593e-06,0,0,0,0,0,0,0,0
"216696",0.000195584421295787,0.000141793128229427,0.000569168283133264,0,0,1.39093085265452e-06,0,0,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,0,0,7.15041615422018e-06,0,0,0,1.02978869765713e-06,0
"218239",1.50449554842913e-05,0.000164691397384489,0.000913249864876295,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,1.70392584514722e-05,0,0,0,0,0,1.02978869765713e-06,9.27436445099008e-07
"557280",7.75393859575015e-05,0.0005143303533291,0.00318992299740935,6.47898767113436e-07,0,0,0,0,4.9989952019644e-07,9.98133490373002e-06,0,0,0,0,0,1.90973084253505e-06,0,0,1.70392584514722e-05,0,0,0,0,8.22275779784679e-07,1.02978869765713e-06,1.85487289019802e-06
"537138",0.000268494590181199,0.000251880960705689,0.00298347404836353,6.47898767113436e-07,4.81585147143526e-07,1.39093085265452e-06,6.6836600644397e-05,7.51488215054456e-05,0,0,4.7223450031923e-07,0,1.71269828764425e-06,4.24235559339737e-07,5.88480032578255e-07,0,0,0,5.11177753544166e-05,0,0,0,0,8.22275779784679e-07,2.05957739531426e-06,5.56461867059405e-06
"148449",0.000111101209730151,0.000236909015488918,0.000454474422552254,0,0,1.39093085265452e-06,0,0,4.9989952019644e-07,0,0,1.64296417023738e-06,1.71269828764425e-05,2.20602490856663e-05,2.58931214334432e-05,0,6.76148522784515e-07,6.05050721401975e-07,0,2.02787928440196e-06,0,0,0,0,0,1.85487289019802e-06
"188905",0.000239561983480639,0.00025540377134493,0.00237703026054144,6.47898767113436e-07,0,0,0,0,0,0,4.7223450031923e-07,8.21482085118688e-07,1.71269828764425e-06,3.39388447471789e-06,4.11936022804778e-06,0,0,1.81515216420593e-06,0,0,0,0,0,8.22275779784679e-07,1.02978869765713e-06,2.78230933529703e-06
"240278",4.86067792569412e-05,3.52281063924041e-06,5.73469302905052e-06,0,0,0,0,0,0,0,5.66681400383077e-06,8.21482085118688e-07,0,1.69694223735895e-06,2.35392013031302e-06,0,0,1.81515216420593e-06,0,0,0,0,0,0,0,0
"156101",0.000958247933922555,0.000693112993270551,0.00327737706610237,1.29579753422687e-06,4.81585147143526e-07,0,3.22659451386744e-05,0,0,9.98133490373002e-06,1.79449110121308e-05,1.64296417023738e-06,2.0552379451731e-05,1.52724801362305e-05,1.94198410750824e-05,1.71875775828155e-05,2.02844556835354e-06,4.17484997767363e-05,1.70392584514722e-05,1.62230342752157e-05,1.07256242313303e-05,0,0,6.57820623827743e-06,5.14894348828564e-06,7.41949156079207e-06
